CIRC-REG,COMUNE,ELETTORITOT,ELETTORIM,VOTANTITOT,VOTANTIM,SKBIANCHE,LEGA PER SALVINI PREMIER,FORZA ITALIA,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,ALLEANZA VERDI E SINISTRA,+EUROPA,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO,MOVIMENTO 5 STELLE,AZIONE - ITALIA VIVA - CALENDA,ITALEXIT PER L'ITALIA,UNIONE POPOLARE CON DE MAGISTRIS,ITALIA SOVRANA E POPOLARE,VITA,FRATELLI D'ITALIA CON GIORGIA MELONI,MASTELLA NOI DI CENTRO EUROPEISTI,ALTERNATIVA PER L'ITALIA - NO GREEN PASS,FREE,SUD CHIAMA NORD,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO,PARTITO COMUNISTA ITALIANO,PARTITO DELLA FOLLIA CREATIVA,FORZA DEL POPOLO,SUDTIROLER VOLKSPARTEI (SVP) - PATT,centre_right_coalition,centre_left_coalition,centre_right_coalition_perc,centre_left_coalition_perc
LAZIO 2,CASAPROTA,539,272,322,173,4,25,17,1,33,7,5,1,35,12,6,3,4,0,151,0,0,0,0,0,0,0,0,0,194,46,60.24844720496895,14.285714285714285
LAZIO 2,CASPERIA,955,466,645,317,17,52,50,5,85,19,13,1,55,42,2,15,7,0,248,0,0,0,0,0,0,0,0,0,355,118,55.03875968992248,18.294573643410853
LAZIO 2,CASTEL DI TORA,225,121,138,77,5,13,7,0,20,3,3,0,26,7,3,5,1,0,36,0,0,0,0,0,0,0,0,0,56,26,40.57971014492754,18.84057971014493
LAZIO 2,CASTELNUOVO DI FARFA,781,393,483,246,11,31,28,0,81,24,34,4,58,25,8,2,7,0,152,0,0,0,0,0,0,0,0,0,211,143,43.68530020703933,29.606625258799173
LAZIO 2,CASTEL SANT'ANGELO,1020,505,644,329,14,42,72,2,98,13,12,6,75,14,4,11,7,0,232,0,0,0,0,0,0,0,0,0,348,129,54.037267080745345,20.031055900621116
LAZIO 2,CITTADUCALE,5326,2590,3773,1878,65,350,280,18,523,85,56,31,516,184,60,23,67,0,1310,0,0,0,0,0,0,0,0,0,1958,695,51.89504373177842,18.42035515504903
LAZIO 2,CITTAREALE,353,184,211,115,5,16,16,1,26,4,3,0,36,6,1,2,4,0,86,0,0,0,0,0,0,0,0,0,119,33,56.39810426540285,15.639810426540285
LAZIO 2,COLLALTO SABINO,337,181,216,125,7,17,5,1,48,9,3,1,20,13,4,1,0,0,78,0,0,0,0,0,0,0,0,0,101,61,46.75925925925926,28.240740740740737
LAZIO 2,COLLE DI TORA,291,153,189,100,3,32,13,0,32,8,1,0,22,4,3,2,2,0,59,0,0,0,0,0,0,0,0,0,104,41,55.026455026455025,21.693121693121693
LAZIO 2,COLLEGIOVE,121,69,64,34,3,3,4,0,13,5,0,0,7,3,1,0,0,0,21,0,0,0,0,0,0,0,0,0,28,18,43.75,28.125
LAZIO 2,COLLEVECCHIO,1285,645,825,414,14,51,42,1,109,14,10,6,127,26,18,9,11,0,335,0,0,0,0,0,0,0,0,0,429,139,52,16.848484848484848
LAZIO 2,COLLI SUL VELINO,385,194,264,133,7,34,20,5,26,9,6,5,38,11,5,2,4,0,72,0,0,0,0,0,0,0,0,0,131,46,49.621212121212125,17.424242424242426
LAZIO 2,CONCERVIANO,234,113,145,72,1,8,19,1,9,4,2,2,14,7,6,3,1,0,54,0,0,0,0,0,0,0,0,0,82,17,56.55172413793104,11.724137931034482
LAZIO 2,CONFIGNI,467,239,341,182,9,26,43,25,46,5,5,6,23,14,6,9,1,0,100,0,0,0,0,0,0,0,0,0,194,62,56.89149560117303,18.181818181818183
LAZIO 2,CONTIGLIANO,2895,1423,1889,958,31,138,137,15,290,57,40,13,208,75,35,19,36,0,652,0,0,0,0,0,0,0,0,0,942,400,49.86765484383272,21.175224986765485
LAZIO 2,COTTANELLO,424,234,297,170,4,30,28,4,35,5,8,4,20,5,3,4,1,0,130,0,0,0,0,0,0,0,0,0,192,52,64.64646464646465,17.50841750841751
LAZIO 2,FARA IN SABINA,10143,4972,7033,3532,103,1138,389,25,1163,178,107,30,753,311,118,119,93,0,2167,0,0,0,0,0,0,0,0,0,3719,1478,52.87928337835916,21.015213991184417
LAZIO 2,FIAMIGNANO,1054,558,664,368,11,73,38,8,120,14,12,1,64,23,8,5,2,0,248,0,0,0,0,0,0,0,0,0,367,147,55.27108433734939,22.13855421686747
LAZIO 2,FORANO,2326,1140,1424,721,27,93,87,4,246,40,31,10,153,85,32,26,32,0,471,0,0,0,0,0,0,0,0,0,655,327,45.997191011235955,22.963483146067414
LAZIO 2,FRASSO SABINO,532,275,350,182,6,20,28,0,50,12,26,1,43,20,4,12,5,0,108,0,0,0,0,0,0,0,0,0,156,89,44.57142857142857,25.428571428571427
LAZIO 2,GRECCIO,1245,616,809,409,15,79,61,6,121,24,17,8,71,22,11,1,19,0,300,0,0,0,0,0,0,0,0,0,446,170,55.12978986402967,21.013597033374538
LAZIO 2,LABRO,266,127,166,85,4,10,12,0,21,4,4,0,25,8,4,3,0,0,59,0,0,0,0,0,0,0,0,0,81,29,48.795180722891565,17.46987951807229
LAZIO 2,LEONESSA,1795,911,1302,692,19,99,78,11,189,14,12,5,92,36,17,6,11,0,639,0,0,0,0,0,0,0,0,0,827,220,63.51766513056836,16.897081413210447
LAZIO 2,LONGONE SABINO,446,230,302,158,8,40,20,1,37,8,2,5,29,5,3,0,4,0,121,0,0,0,0,0,0,0,0,0,182,52,60.264900662251655,17.218543046357617
LAZIO 2,MAGLIANO SABINA,2775,1361,1806,913,28,165,118,9,286,42,35,14,234,109,25,26,20,0,594,0,0,0,0,0,0,0,0,0,886,377,49.05869324473976,20.87486157253599
LAZIO 2,MARCETELLI,68,34,34,19,0,1,2,0,6,0,0,1,5,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,20,7,58.82352941176471,20.588235294117645
LAZIO 2,MICIGLIANO,103,60,67,43,1,3,10,0,8,3,1,0,7,4,1,1,0,0,24,0,0,0,0,0,0,0,0,0,37,12,55.223880597014926,17.91044776119403
LAZIO 2,MOMPEO,435,219,295,153,11,10,17,0,40,15,8,2,33,13,6,2,5,0,109,0,0,0,0,0,0,0,0,0,136,65,46.101694915254235,22.033898305084744
LAZIO 2,MONTASOLA,317,170,215,112,2,8,21,4,31,3,7,1,20,2,7,3,3,0,91,0,0,0,0,0,0,0,0,0,124,42,57.674418604651166,19.53488372093023
LAZIO 2,MONTEBUONO,671,339,436,227,8,34,45,0,58,13,11,2,48,20,1,10,9,0,143,0,0,0,0,0,0,0,0,0,222,84,50.917431192660544,19.26605504587156
LAZIO 2,MONTELEONE SABINO,973,481,649,338,7,65,41,0,91,15,19,5,65,19,23,7,12,0,244,0,0,0,0,0,0,0,0,0,350,130,53.929121725731896,20.03081664098613
LAZIO 2,MONTENERO SABINO,232,126,144,73,5,8,7,0,37,5,1,1,18,3,0,3,3,0,44,0,0,0,0,0,0,0,0,0,59,44,40.97222222222222,30.555555555555557
LAZIO 2,MONTE SAN GIOVANNI IN SABINA,531,264,391,210,5,49,52,3,39,7,2,0,18,16,2,1,4,0,171,0,0,0,0,0,0,0,0,0,275,48,70.33248081841433,12.27621483375959
LAZIO 2,MONTOPOLI DI SABINA,3263,1616,2134,1089,20,126,113,5,446,108,37,6,295,106,56,48,39,0,604,0,0,0,0,0,0,0,0,0,848,597,39.737582005623246,27.97563261480787
LAZIO 2,MORRO REATINO,262,141,178,99,1,7,13,0,24,3,4,1,34,9,1,2,0,0,71,0,0,0,0,0,0,0,0,0,91,32,51.12359550561798,17.97752808988764
LAZIO 2,NESPOLO,164,98,94,59,3,6,5,0,13,1,0,3,13,3,3,1,3,0,34,0,0,0,0,0,0,0,0,0,45,17,47.87234042553192,18.085106382978726
LAZIO 2,ORVINIO,325,179,208,114,8,17,23,0,29,7,3,0,8,19,2,1,4,0,77,0,0,0,0,0,0,0,0,0,117,39,56.25,18.75
LAZIO 2,PAGANICO SABINO,144,79,94,60,1,5,2,0,26,4,3,0,16,3,1,1,2,0,23,0,0,0,0,0,0,0,0,0,30,33,31.914893617021278,35.1063829787234
LAZIO 2,PESCOROCCHIANO,1644,854,1063,587,21,99,110,1,109,15,8,5,98,27,12,3,9,0,496,0,0,0,0,0,0,0,0,0,706,137,66.41580432737535,12.88805268109125
LAZIO 2,PETRELLA SALTO,912,496,599,341,8,62,65,9,75,11,4,3,84,11,1,2,8,0,221,0,0,0,0,0,0,0,0,0,357,93,59.59933222036727,15.525876460767945
LAZIO 2,POGGIO BUSTONE,1647,825,1105,578,17,146,103,8,157,20,7,14,184,30,11,33,25,0,294,0,0,0,0,0,0,0,0,0,551,198,49.86425339366516,17.918552036199095
LAZIO 2,POGGIO CATINO,986,472,602,297,5,45,32,2,81,24,14,3,80,26,20,7,10,0,221,0,0,0,0,0,0,0,0,0,300,122,49.83388704318937,20.26578073089701
LAZIO 2,POGGIO MIRTETO,4600,2203,3169,1571,56,194,173,13,525,112,85,20,379,207,69,114,40,0,1006,0,0,0,0,0,0,0,0,0,1386,742,43.73619438308614,23.414326285894603
LAZIO 2,POGGIO MOIANO,2090,1020,1410,697,28,110,106,11,249,47,43,12,186,46,28,20,31,0,419,0,0,0,0,0,0,0,0,0,646,351,45.815602836879435,24.893617021276597
LAZIO 2,POGGIO NATIVO,1915,995,1303,674,19,130,113,2,150,25,100,3,114,32,24,11,13,0,507,0,0,0,0,0,0,0,0,0,752,278,57.71297006907138,21.335379892555643
LAZIO 2,POGGIO SAN LORENZO,438,234,277,160,10,19,20,1,33,4,0,0,27,14,2,4,2,0,124,0,0,0,0,0,0,0,0,0,164,37,59.205776173285194,13.357400722021662
LAZIO 2,POSTA,476,262,273,154,4,22,21,1,24,1,2,0,39,9,3,2,2,0,121,0,0,0,0,0,0,0,0,0,165,27,60.43956043956044,9.89010989010989
LAZIO 2,POZZAGLIA SABINA,264,138,142,86,0,9,11,0,23,2,6,2,15,7,6,2,4,0,48,0,0,0,0,0,0,0,0,0,68,33,47.88732394366197,23.239436619718308
LAZIO 2,RIETI,36680,17340,24376,11860,315,1740,1540,152,3816,898,516,313,3092,1529,373,216,442,0,7763,0,0,0,0,0,0,0,0,0,11195,5543,45.926320971447325,22.739579914670166
LAZIO 2,RIVODUTRI,946,483,677,356,12,43,59,4,105,13,12,8,127,22,7,8,5,0,216,0,0,0,0,0,0,0,0,0,322,138,47.56277695716396,20.38404726735598
LAZIO 2,ROCCANTICA,442,219,262,137,5,18,10,2,30,7,3,1,33,20,4,10,2,0,97,0,0,0,0,0,0,0,0,0,127,41,48.473282442748086,15.648854961832063
LAZIO 2,ROCCA SINIBALDA,681,359,422,228,2,41,36,0,58,5,3,7,56,11,5,7,14,0,158,0,0,0,0,0,0,0,0,0,235,73,55.687203791469194,17.298578199052134
LAZIO 2,SALISANO,406,189,259,125,3,18,24,0,41,4,1,3,18,14,5,6,5,0,97,0,0,0,0,0,0,0,0,0,139,49,53.66795366795367,18.91891891891892
LAZIO 2,SCANDRIGLIA,2365,1208,1458,754,18,101,93,3,200,19,21,3,168,57,35,11,26,0,639,0,0,0,0,0,0,0,0,0,836,243,57.338820301783265,16.666666666666664
LAZIO 2,SELCI,880,434,556,288,8,41,31,2,94,20,8,4,77,27,12,16,6,0,176,0,0,0,0,0,0,0,0,0,250,126,44.96402877697842,22.66187050359712
LAZIO 2,STIMIGLIANO,1482,731,974,487,13,71,55,2,132,21,19,7,160,72,19,7,14,0,333,0,0,0,0,0,0,0,0,0,461,179,47.3305954825462,18.37782340862423
LAZIO 2,TARANO,1076,531,693,352,23,53,57,2,77,14,10,2,123,15,17,8,10,0,229,0,0,0,0,0,0,0,0,0,341,103,49.2063492063492,14.862914862914863
LAZIO 2,TOFFIA,799,403,486,255,7,38,35,2,49,20,12,1,52,24,14,46,6,0,141,0,0,0,0,0,0,0,0,0,216,82,44.44444444444444,16.872427983539097
LAZIO 2,TORRICELLA IN SABINA,1051,535,615,329,9,29,35,2,83,12,20,10,69,26,19,8,16,0,240,0,0,0,0,0,0,0,0,0,306,125,49.75609756097561,20.32520325203252
LAZIO 2,TORRI IN SABINA,979,494,639,346,15,42,56,2,80,16,11,3,83,30,6,11,10,0,226,0,0,0,0,0,0,0,0,0,326,110,51.01721439749609,17.214397496087635
LAZIO 2,TURANIA,192,112,126,79,3,4,5,1,33,0,0,0,31,3,1,4,1,0,33,0,0,0,0,0,0,0,0,0,43,33,34.12698412698413,26.190476190476193
LAZIO 2,VACONE,209,105,141,76,1,7,16,1,16,5,2,0,11,8,3,1,9,0,57,0,0,0,0,0,0,0,0,0,81,23,57.446808510638306,16.312056737588655
LAZIO 2,VARCO SABINO,132,77,86,56,0,13,3,0,8,5,1,1,10,3,1,2,2,0,35,0,0,0,0,0,0,0,0,0,51,15,59.30232558139535,17.441860465116278
LAZIO 2,ANGUILLARA SABAZIA,14574,7124,9460,4708,85,731,607,27,1635,345,300,44,1197,510,169,143,142,0,2978,0,0,0,0,0,0,0,0,0,4343,2324,45.909090909090914,24.56659619450317
LAZIO 2,BRACCIANO,14116,6812,9268,4571,101,480,553,37,1505,375,265,43,1366,689,218,153,170,0,2823,0,0,0,0,0,0,0,0,0,3893,2188,42.00474751834268,23.608113940440226
LAZIO 2,CAMPAGNANO DI ROMA,7883,3745,4979,2394,52,344,402,17,777,130,118,20,500,284,105,74,75,0,1704,0,0,0,0,0,0,0,0,0,2467,1045,49.54810202851978,20.988150230970074
LAZIO 2,CANALE MONTERANO,3389,1656,2324,1157,32,162,166,3,444,81,36,15,343,123,47,63,55,0,627,0,0,0,0,0,0,0,0,0,958,576,41.22203098106713,24.78485370051635
LAZIO 2,CAPENA,7624,3809,4903,2458,47,279,333,13,712,153,113,28,787,208,91,63,67,0,1769,0,0,0,0,0,0,0,0,0,2394,1006,48.827248623291865,20.518050173363246
LAZIO 2,CASTELNUOVO DI PORTO,6294,3062,3990,1969,41,211,220,44,717,176,132,20,601,249,84,81,87,0,1161,0,0,0,0,0,0,0,0,0,1636,1045,41.00250626566416,26.190476190476193
LAZIO 2,CIVITELLA SAN PAOLO,1337,678,841,436,6,61,67,1,114,28,15,3,137,56,19,7,17,0,278,0,0,0,0,0,0,0,0,0,407,160,48.39476813317479,19.024970273483948
LAZIO 2,FIANO ROMANO,11065,5489,7150,3560,75,466,406,17,1137,203,145,15,1101,367,137,131,107,0,2457,0,0,0,0,0,0,0,0,0,3346,1500,46.7972027972028,20.97902097902098
LAZIO 2,FILACCIANO,384,186,250,128,3,2,34,0,39,7,8,0,41,14,4,11,7,0,64,0,0,0,0,0,0,0,0,0,100,54,40,21.6
LAZIO 2,FORMELLO,10082,4845,6610,3184,63,471,466,21,1044,182,185,24,727,508,142,65,94,0,2364,0,0,0,0,0,0,0,0,0,3322,1435,50.25718608169441,21.709531013615734
LAZIO 2,MAGLIANO ROMANO,1039,529,665,332,5,65,56,3,87,13,9,2,82,40,6,2,11,0,242,0,0,0,0,0,0,0,0,0,366,111,55.037593984962406,16.691729323308273
LAZIO 2,MANZIANA,6130,2951,3956,1942,44,210,207,26,816,165,98,30,641,262,84,77,92,0,997,0,0,0,0,0,0,0,0,0,1440,1109,36.400404448938325,28.033367037411526
LAZIO 2,MAZZANO ROMANO,2277,1140,1389,715,20,117,114,0,234,37,30,7,174,49,30,13,28,0,471,0,0,0,0,0,0,0,0,0,702,308,50.53995680345572,22.174226061915046
LAZIO 2,MONTEFLAVIO,974,461,660,313,5,46,30,1,182,15,9,3,105,62,5,15,4,0,147,0,0,0,0,0,0,0,0,0,224,209,33.939393939393945,31.666666666666664
LAZIO 2,MONTELIBRETTI,3994,1898,2734,1329,42,225,214,8,340,46,29,5,319,188,35,38,26,0,1082,0,0,0,0,0,0,0,0,0,1529,420,55.92538405267008,15.362106803218728
LAZIO 2,MONTEROTONDO,30092,14449,20289,9886,185,1036,1103,42,3638,923,570,102,3304,1214,349,534,439,0,5676,0,0,0,0,0,0,0,0,0,7857,5233,38.72541771403223,25.792301246981125
LAZIO 2,MONTORIO ROMANO,1472,743,983,519,17,99,81,11,122,12,10,7,82,48,9,0,10,0,405,0,0,0,0,0,0,0,0,0,596,151,60.63072227873856,15.361139369277721
LAZIO 2,MORICONE,1931,960,1278,658,15,80,69,15,268,28,24,5,127,50,16,13,22,0,488,0,0,0,0,0,0,0,0,0,652,325,51.01721439749609,25.43035993740219
LAZIO 2,MORLUPO,6145,2927,3925,1876,42,202,212,16,731,150,119,15,499,242,75,56,72,0,1299,0,0,0,0,0,0,0,0,0,1729,1015,44.05095541401274,25.85987261146497
LAZIO 2,NAZZANO,1031,523,663,335,13,35,43,1,97,33,14,9,80,32,12,33,14,0,211,0,0,0,0,0,0,0,0,0,290,153,43.74057315233786,23.076923076923077
LAZIO 2,NEROLA,1478,739,1037,534,12,86,80,5,130,23,23,7,115,40,20,18,9,0,420,0,0,0,0,0,0,0,0,0,591,183,56.99132111861138,17.647058823529413
LAZIO 2,PALOMBARA SABINA,9790,4841,6323,3205,58,488,422,19,744,187,109,23,885,299,136,101,82,0,2395,0,0,0,0,0,0,0,0,0,3324,1063,52.56998260319469,16.81164004428278
LAZIO 2,PONZANO ROMANO,924,485,550,293,11,40,60,7,69,11,9,2,53,23,9,2,5,0,226,0,0,0,0,0,0,0,0,0,333,91,60.54545454545455,16.545454545454547
LAZIO 2,RIANO,7154,3557,4772,2419,60,273,321,20,781,110,146,15,597,349,105,62,69,0,1659,0,0,0,0,0,0,0,0,0,2273,1052,47.63202011735122,22.045264040234702
LAZIO 2,RIGNANO FLAMINIO,7003,3432,4615,2290,40,258,271,21,554,120,116,15,627,461,100,48,78,0,1604,0,0,0,0,0,0,0,0,0,2154,805,46.6738894907909,17.44312026002167
LAZIO 2,SACROFANO,5432,2663,3551,1739,23,152,203,15,580,118,128,8,413,335,84,31,49,0,1284,0,0,0,0,0,0,0,0,0,1654,834,46.57842861165869,23.48634187552802
LAZIO 2,SANT'ANGELO ROMANO,3514,1753,2067,1051,18,160,177,2,244,50,43,14,360,85,46,28,23,0,714,0,0,0,0,0,0,0,0,0,1053,351,50.943396226415096,16.9811320754717
LAZIO 2,SANT'ORESTE,2753,1373,1748,890,27,128,150,9,249,26,23,3,175,122,42,11,32,0,665,0,0,0,0,0,0,0,0,0,952,301,54.46224256292906,17.219679633867276
LAZIO 2,TORRITA TIBERINA,838,412,583,286,7,25,34,2,114,23,10,1,79,26,10,18,7,0,202,0,0,0,0,0,0,0,0,0,263,148,45.1114922813036,25.38593481989708
LAZIO 2,TREVIGNANO ROMANO,4398,2108,2882,1418,36,274,173,8,583,124,107,7,343,217,54,53,86,0,707,0,0,0,0,0,0,0,0,0,1162,821,40.31922276197085,28.487161693268565
LAZIO 2,CALCATA,744,358,460,224,6,30,42,1,58,16,3,4,51,15,12,21,15,0,159,0,0,0,0,0,0,0,0,0,232,81,50.43478260869565,17.608695652173914
LAZIO 2,CARBOGNANO,1501,733,1041,517,15,67,69,2,112,37,16,3,168,37,22,27,9,0,403,0,0,0,0,0,0,0,0,0,541,168,51.96926032660903,16.138328530259365
LAZIO 2,CASTEL SANT'ELIA,1932,951,1341,666,26,112,134,3,132,17,16,11,149,65,27,10,12,0,534,0,0,0,0,0,0,0,0,0,783,176,58.38926174496645,13.124533929903057
LAZIO 2,CIVITA CASTELLANA,11749,5639,7671,3767,103,505,503,24,1189,146,94,23,1161,397,179,275,66,0,2533,0,0,0,0,0,0,0,0,0,3565,1452,46.473732238300094,18.92843175596402
LAZIO 2,CORCHIANO,2761,1393,1952,1028,22,170,163,2,205,34,17,13,356,67,46,26,29,0,694,0,0,0,0,0,0,0,0,0,1029,269,52.715163934426236,13.780737704918034
LAZIO 2,FABRICA DI ROMA,6338,3145,4257,2160,48,395,370,9,506,68,53,25,730,159,116,56,35,0,1486,0,0,0,0,0,0,0,0,0,2260,652,53.08902983321588,15.31595019967113
LAZIO 2,FALERIA,1557,773,1007,516,21,61,90,3,95,17,20,7,119,88,18,19,17,0,312,0,0,0,0,0,0,0,0,0,466,139,46.27606752730884,13.803376365441908
LAZIO 2,GALLESE,2110,1030,1407,701,15,150,126,5,179,30,23,9,178,56,32,49,21,0,452,0,0,0,0,0,0,0,0,0,733,241,52.09665955934612,17.12864250177683
LAZIO 2,MONTEROSI,3345,1647,2126,1079,24,144,190,5,233,44,50,7,316,101,64,27,33,0,802,0,0,0,0,0,0,0,0,0,1141,334,53.66886171213546,15.710253998118532
LAZIO 2,NEPI,7258,3612,4805,2416,51,391,447,22,669,138,94,14,583,248,91,47,70,0,1698,0,0,0,0,0,0,0,0,0,2558,915,53.236212278876174,19.042663891779394
LAZIO 2,VALLERANO,1980,991,1418,718,33,75,90,6,314,28,33,2,112,80,27,33,16,0,511,0,0,0,0,0,0,0,0,0,682,377,48.09590973201692,26.586741889985895
LAZIO 2,VIGNANELLO,3406,1684,2414,1229,38,208,146,7,471,46,40,17,227,154,41,50,36,0,800,0,0,0,0,0,0,0,0,0,1161,574,48.09444904722452,23.777961888980943
LAZIO 2,APRILIA,54220,26551,33069,16537,301,2328,3004,85,3997,856,745,198,6313,1612,706,423,524,0,9842,0,0,0,0,0,0,0,0,0,15259,5796,46.142913302488736,17.52698902295201
LAZIO 2,BASSIANO,1240,627,728,374,12,59,74,3,96,19,3,4,68,52,14,2,10,0,280,0,0,0,0,0,0,0,0,0,416,122,57.14285714285714,16.758241758241756
LAZIO 2,CISTERNA DI LATINA,27346,13288,17542,8770,220,1810,1764,51,1831,310,299,87,2642,736,278,145,149,0,6100,0,0,0,0,0,0,0,0,0,9725,2527,55.438376467905606,14.405426975259378
LAZIO 2,CORI,8013,3879,5379,2717,99,458,335,19,997,169,124,41,835,358,62,104,26,0,1435,0,0,0,0,0,0,0,0,0,2247,1331,41.773563859453425,24.74437627811861
LAZIO 2,LATINA,100433,47991,64761,31794,664,6469,5287,270,8753,1775,1490,302,8294,4350,1106,571,802,0,20051,0,0,0,0,0,0,0,0,0,32077,12320,49.53135374685382,19.023795185373913
LAZIO 2,MAENZA,2391,1178,1365,712,25,117,183,0,192,28,25,11,170,78,17,9,12,0,414,0,0,0,0,0,0,0,0,0,714,256,52.307692307692314,18.754578754578755
LAZIO 2,NORMA,2932,1414,1865,932,30,154,137,3,339,70,41,13,327,87,17,14,15,0,514,0,0,0,0,0,0,0,0,0,808,463,43.32439678284182,24.825737265415547
LAZIO 2,PONTINIA,10913,5297,7167,3575,110,724,874,32,638,110,79,27,837,243,78,49,56,0,2929,0,0,0,0,0,0,0,0,0,4559,854,63.61099483744942,11.915724850006978
LAZIO 2,PRIVERNO,10665,5165,6613,3329,90,672,732,17,1093,158,93,30,788,327,66,55,62,0,2076,0,0,0,0,0,0,0,0,0,3497,1374,52.88068955088462,20.77725691819144
LAZIO 2,PROSSEDI,953,461,585,293,5,73,51,2,69,2,2,2,62,25,7,3,6,0,258,0,0,0,0,0,0,0,0,0,384,75,65.64102564102564,12.82051282051282
LAZIO 2,ROCCAGORGA,3246,1568,2197,1111,42,209,314,4,492,55,26,5,120,71,4,7,10,0,607,0,0,0,0,0,0,0,0,0,1134,578,51.61583978152026,26.308602639963585
LAZIO 2,ROCCA MASSIMA,873,451,624,335,16,72,43,2,85,9,9,2,47,47,6,10,6,0,251,0,0,0,0,0,0,0,0,0,368,105,58.97435897435898,16.826923076923077
LAZIO 2,ROCCASECCA DEI VOLSCI,867,434,585,299,13,143,99,0,76,2,4,2,61,29,8,13,6,0,104,0,0,0,0,0,0,0,0,0,346,84,59.14529914529915,14.358974358974358
LAZIO 2,SABAUDIA,14596,7222,8750,4452,122,736,1054,30,970,156,166,43,879,556,111,58,96,0,3216,0,0,0,0,0,0,0,0,0,5036,1335,57.55428571428571,15.257142857142858
LAZIO 2,SERMONETA,7757,3830,5056,2531,35,526,479,8,607,100,89,23,766,206,79,56,46,0,1742,0,0,0,0,0,0,0,0,0,2755,819,54.48971518987342,16.19857594936709
LAZIO 2,SEZZE,17269,8445,9720,4949,154,991,1203,25,1384,254,191,45,1343,367,124,75,112,0,2938,0,0,0,0,0,0,0,0,0,5157,1874,53.05555555555556,19.279835390946502
LAZIO 2,SONNINO,5799,2882,3424,1792,51,601,417,3,348,67,22,8,443,141,50,14,26,0,1088,0,0,0,0,0,0,0,0,0,2109,445,61.594626168224295,12.996495327102803
LAZIO 2,ACUTO,1559,769,981,492,14,68,74,3,193,18,28,7,183,38,13,5,12,0,278,0,0,0,0,0,0,0,0,0,423,246,43.11926605504588,25.076452599388375
LAZIO 2,ALATRI,22129,10737,14615,7334,253,1779,1573,47,1507,307,215,69,1986,677,177,115,147,0,4818,0,0,0,0,0,0,0,0,0,8217,2098,56.22305850153951,14.355114608279166
LAZIO 2,ALVITO,2148,1058,1385,704,35,114,156,99,146,17,18,7,220,43,18,38,9,0,393,0,0,0,0,0,0,0,0,0,762,188,55.01805054151625,13.574007220216608
LAZIO 2,AMASENO,3285,1635,1947,1018,62,226,197,9,179,27,21,6,278,119,32,15,14,0,666,0,0,0,0,0,0,0,0,0,1098,233,56.39445300462249,11.967128916281458
LAZIO 2,ANAGNI,16635,8066,10708,5454,136,977,1088,67,1231,274,172,61,1847,494,214,119,82,0,3271,0,0,0,0,0,0,0,0,0,5403,1738,50.45760179305192,16.230855435188644
LAZIO 2,ARNARA,1860,883,1109,560,21,129,122,3,183,32,18,9,138,28,12,17,7,0,330,0,0,0,0,0,0,0,0,0,584,242,52.66005410279531,21.8214607754734
LAZIO 2,ARPINO,5732,2770,3537,1816,66,394,313,11,435,63,50,18,430,246,45,193,21,0,1023,0,0,0,0,0,0,0,0,0,1741,566,49.22250494769579,16.00226180378852
LAZIO 2,ATINA,3427,1628,2055,1000,47,165,215,17,219,73,36,11,314,101,29,19,19,0,680,0,0,0,0,0,0,0,0,0,1077,339,52.40875912408759,16.4963503649635
LAZIO 2,BOVILLE ERNICA,6889,3372,4455,2357,86,461,553,8,500,57,43,24,770,147,42,33,35,0,1455,0,0,0,0,0,0,0,0,0,2477,624,55.60044893378227,14.006734006734007
LAZIO 2,BROCCOSTELLA,2315,1138,1510,763,33,165,180,9,133,36,28,13,229,91,17,40,13,0,447,0,0,0,0,0,0,0,0,0,801,210,53.04635761589404,13.90728476821192
LAZIO 2,CAMPOLI APPENNINO,1353,691,841,424,22,94,90,5,111,11,13,2,131,31,13,11,12,0,251,0,0,0,0,0,0,0,0,0,440,137,52.318668252080855,16.290130796670628
LAZIO 2,CASALATTICO,424,206,182,95,4,17,22,2,22,6,4,0,27,7,4,2,2,0,54,0,0,0,0,0,0,0,0,0,95,32,52.197802197802204,17.582417582417584
LAZIO 2,CASALVIERI,2080,1041,1129,566,32,96,135,11,91,20,10,4,187,43,23,10,7,0,361,0,0,0,0,0,0,0,0,0,603,125,53.41009743135518,11.071744906997342
LAZIO 2,CASTELLIRI,2675,1309,1796,905,32,183,174,4,254,18,30,11,246,148,30,41,16,0,513,0,0,0,0,0,0,0,0,0,874,313,48.66369710467706,17.42761692650334
LAZIO 2,CASTRO DEI VOLSCI,3823,1843,2426,1263,42,176,162,7,273,56,54,18,561,93,47,34,34,0,751,0,0,0,0,0,0,0,0,0,1096,401,45.17724649629019,16.52926628194559
LAZIO 2,CECCANO,18422,8901,10700,5434,185,933,705,53,1448,283,186,64,1792,512,195,175,48,0,3178,0,0,0,0,0,0,0,0,0,4869,1981,45.504672897196265,18.514018691588785
LAZIO 2,CEPRANO,6719,3273,4199,2155,79,384,345,12,649,120,78,32,674,211,55,44,29,0,1302,0,0,0,0,0,0,0,0,0,2043,879,48.6544415336985,20.933555608478212
